source	target	strength
T00759	R03382	0.98
T00759	R03385	0.98
T00759	R03389	0.98
T00759	R40965	0.98
T00759	R33240	0.98
T00759	R33481	0.98
T00759	R04836	0.98
T00759	R37034	0.98
T00759	R62568	0.98
T00759	R62569	0.98
T00759	R32480	0.98
T00759	R39646	0.98
T00759	R39647	0.98
T00759	R65526	0.98
T00759	R69236	0.98
T00759	R64184	0.98
T00759	R57328	0.98
T00759	R35836	0.98
T00759	R01022	0.98
T00759	R33757	0.98
T00759	R33759	0.98
T00759	R33760	0.98
T00759	R33761	0.98
T00759	R31398	0.98
T00759	R37191	0.98
T00759	R64005	0.98
T00759	R15189	0.98
T00759	R15190	0.98
T00759	R21281	0.98
T00759	R21471	0.98
T00759	R29080	0.98
T00759	R29085	0.98
T00759	R62494	0.98
T00759	R62495	0.98
T00759	R35016	0.98
T00759	R65710	0.98
T00759	R65713	0.98
T00759	R34305	0.98
T00759	R37308	0.98
T00759	R37310	0.98
T00759	R37959	0.98
T00759	R29105	0.98
T00759	R61401	0.98
T00759	R39799	0.98
T00759	R22209	0.98
T00759	R13572	0.98
T00759	R27946	0.98
T00759	R38554	0.98
T00759	R36759	0.98
T00759	R36760	0.98
T00759	R25778	0.98
T00759	R56014	0.98
T00759	R16948	0.98
T00759	R16949	0.98
T00759	R16950	0.98
T00759	R31916	0.98
T00759	R03042	0.98
T00759	R03044	0.98
T00759	R35133	0.98
T00759	R02381	0.98
T00759	R01769	0.98
T00759	R03281	0.98
T00759	R19291	0.98
T00759	R23712	0.98
T00759	R03422	0.98
T00759	R60101	0.98
T00759	R21460	0.98
T00759	R30926	0.98
T00759	R30928	0.98
T00759	R30929	0.98
T00759	R32282	0.98
T00759	R55827	0.98
T00759	R22156	0.98
T00759	R15621	0.98
T00759	R33441	0.98
T00759	R14860	0.98
T00759	R04967	0.98
T00759	R04968	0.98
T00759	R04969	0.98
T00759	R16550	0.98
T00759	R16553	0.98
T00759	R29569	0.98
T00759	R29568	0.98
T00759	R16169	0.98
T00759	R16170	0.98
T00759	R16171	0.98
T00759	R35145	0.98
T00759	R02693	0.98
T00759	R39360	0.98
T00759	R16610	0.98
T00759	R01172	0.98
T00759	R14957	0.98
T00759	R62778	0.98
T00759	R62779	0.98
T00759	R62780	0.98
T00759	R32650	0.98
T00759	R21330	0.98
T00759	R30314	0.98
T00759	R13212	0.98
T00759	R63980	0.98
T00759	R28991	0.98
T00759	R21554	0.98
T00759	R05012	0.98
T00759	R05013	0.98
T00759	R41817	0.98
T00759	R02448	0.98
T00759	R36190	0.98
T00759	R36191	0.98
T00759	R36193	0.98
T00759	R36196	0.98
T00759	R23133	0.98
T00759	R23134	0.98
T00759	R33033	0.98
T00759	R02245	0.98
T00759	R04532	0.98
T00759	R41820	0.98
T00759	R01377	0.98
T00759	R01378	0.98
T00759	R01379	0.98
T00759	R01380	0.98
T00759	R30136	0.98
T00764	R03592	0.98
T00764	R03593	0.98
T00764	R03594	0.98
T00764	R03595	0.98
T00764	R03596	0.98
T00764	R03597	0.98
T00764	R03598	0.98
T00764	R03599	0.98
T00764	R03600	0.98
T00764	R03601	0.98
T00764	R03602	0.98
T00764	R03603	0.98
T00764	R03604	0.98
T00764	R03606	0.98
T00764	R03605	0.98
T00764	R03608	0.98
T00764	R16076	0.98
T00764	R16072	0.98
T00764	R39319	0.98
T00764	R31636	0.98
T00764	R67017	0.98
T00764	R00142	0.98
T00764	R00038	0.98
T00764	R00039	0.98
T00764	R00040	0.98
T00764	R25980	0.98
T00764	R66501	0.98
T00764	R09707	0.98
T00764	R26621	0.98
T00764	R28261	0.98
T00764	R14637	0.98
T00764	R60094	0.98
T00764	R36278	0.98
T00764	R36326	0.98
T00764	R32710	0.98
T00764	R31635	0.98
T00764	R60773	0.98
T00764	R66334	0.98
T00764	R31618	0.98
T00764	R27592	0.98
T00764	R16778	0.98
T00764	R00961	0.98
T00764	R09691	0.98
T00764	R14842	0.98
T00764	R31568	0.98
T00764	R33433	0.98
T00764	R00037	0.98
T00764	R55838	0.98
T00764	R20619	0.98
T00764	R14956	0.98
T00764	R16105	0.98
T00764	R16070	0.98
T00785	R00777	0.98
T00785	R03997	0.98
T00786	R00777	0.98
T00786	R03997	0.98
T00790	R04157	0.98
T00790	R00850	0.98
T00790	R04158	0.98
T00791	R00707	0.98
T00794	R02688	0.98
T00794	R00998	0.98
T00794	R01001	0.98
T00794	R03702	0.98
T00794	R03703	0.98
T00794	R23229	0.98
T00794	R04803	0.98
T00794	R03182	0.98
T00794	R00705	0.98
T00794	R03701	0.98
T00794	R29191	0.98
T00794	R64808	0.98
T00794	R37627	0.98
T00794	R37628	0.98
T00794	R37629	0.98
T00794	R38432	0.98
T00794	R42009	0.98
T00794	R03158	0.98
T00794	R03167	0.98
T00794	R38937	0.98
T00794	R29199	0.98
T00794	R00770	0.98
T00794	R65916	0.98
T00794	R67219	0.98
T00794	R32347	0.98
T00794	R18813	0.98
T00794	R62311	0.98
T00794	R61672	0.98
T00794	R21393	0.98
T00794	R37634	0.98
T00794	R37637	0.98
T00794	R37638	0.98
T00794	R03171	0.98
T00794	R61368	0.98
T00794	R23228	0.98
T00794	R03160	0.98
T00794	R69240	0.98
T00794	R03159	0.98
T00794	R14711	0.98
T00794	R03157	0.98
T00794	R02247	0.98
T00801	R03605	0.98
T00801	R60965	0.98
T00801	R00460	0.98
T00801	R00466	0.98
T00801	R27792	0.98
T00801	R40387	0.98
T00801	R30721	0.98
T00803	R02249	0.98
T00806	R31133	0.98
T00806	R31422	0.98
T00806	R31423	0.98
T00806	R31424	0.98
T00806	R31425	0.98
T00806	R31426	0.98
T00806	R35630	0.98
T00806	R02030	0.98
T00806	R29458	0.98
T00806	R31389	0.98
T00806	R01236	0.98
T00806	R31134	0.98
T00806	R31407	0.98
T00806	R31408	0.98
T00806	R31135	0.98
T00806	R03900	0.98
T00806	R26314	0.98
T00806	R01414	0.98
T00806	R02250	0.98
T00807	R35730	0.98
T00807	R01411	0.98
T00807	R02251	0.98
T00811	R00992	0.98
T00811	R38071	0.98
T00811	R37889	0.98
T00811	R10078	0.98
T00811	R15851	0.98
T00811	R02252	0.98
T00812	R00992	0.98
T00812	R02094	0.98
T00812	R03231	0.98
T00812	R03232	0.98
T00812	R03233	0.98
T00812	R02253	0.98
T00817	R00996	0.98
T00817	R01002	0.98
T00817	R01015	0.98
T00817	R01016	0.98
T00817	R01017	0.98
T00817	R01018	0.98
T00817	R01605	0.98
T00817	R03170	0.98
T00817	R00705	0.98
T00818	R00996	0.98
T00818	R01002	0.98
T00818	R01016	0.98
T00818	R01017	0.98
T00818	R01018	0.98
T00818	R03170	0.98
T00818	R04803	0.98
T00818	R00705	0.98
T00818	R29191	0.98
T00818	R63526	0.98
T00818	R63600	0.98
T00818	R63628	0.98
T00820	R00344	0.98
T00820	R00360	0.98
T00820	R00367	0.98
T00820	R00996	0.98
T00820	R00998	0.98
T00820	R00999	0.98
T00820	R01002	0.98
T00820	R01014	0.98
T00820	R01015	0.98
T00820	R01017	0.98
T00820	R01018	0.98
T00820	R01619	0.98
T00820	R01764	0.98
T00820	R03170	0.98
T00820	R02014	0.98
T00820	R00759	0.98
T00820	R00705	0.98
T00820	R28958	0.98
T00820	R28956	0.98
T00820	R61094	0.98
T00820	R03166	0.98
T00820	R33641	0.98
T00820	R33642	0.98
T00820	R00687	0.98
T00820	R00770	0.98
T00822	R00996	0.98
T00822	R01018	0.98
T00824	R00992	0.98
T00824	R02081	0.98
T00824	R09697	0.98
T00824	R09698	0.98
T00824	R31855	0.98
T00824	R59089	0.98
T00824	R59237	0.98
T00824	R59238	0.98
T00824	R59239	0.98
T00824	R62013	0.98
T00824	R69252	0.98
T00824	R69253	0.98
T00824	R09690	0.98
T00824	R09691	0.98
T00824	R09692	0.98
T00825	R00113	0.98
T00825	R01457	0.98
T00827	R01454	0.98
T00833	R00638	0.98
T00833	R02679	0.98
T00833	R02254	0.98
T00835	R00705	0.98
T00835	R00687	0.98
T00835	R01590	0.98
T00838	R65777	0.98
T00838	R65778	0.98
T00838	R02595	0.98
T00838	R00624	0.98
T00838	R03899	0.98
T00838	R29364	0.98
T00838	R03523	0.98
T00846	R00359	0.98
T00846	R00360	0.98
T00846	R00362	0.98
T00846	R00471	0.98
T00846	R00777	0.98
T00846	R00778	0.98
T00846	R00779	0.98
T00846	R00780	0.98
T00847	R00777	0.98
T00848	R00777	0.98
T00851	R03564	0.98
T00851	R03941	0.98
T00851	R01465	0.98
T00851	R03565	0.98
T00851	R03952	0.98
T00851	R03953	0.98
T00851	R03954	0.98
T00851	R03980	0.98
T00851	R03982	0.98
T00851	R03983	0.98
T00851	R03984	0.98
T00851	R04404	0.98
T00851	R04508	0.98
T00851	R04633	0.98
T00851	R04765	0.98
T00851	R04766	0.98
T00851	R04767	0.98
T00851	R04777	0.98
T00851	R04803	0.98
T00851	R01673	0.98
T00851	R26500	0.98
T00851	R29380	0.98
T00851	R65777	0.98
T00851	R65778	0.98
T00851	R36133	0.98
T00851	R03960	0.98
T00851	R69093	0.98
T00851	R03958	0.98
T00851	R61647	0.98
T00851	R61648	0.98
T00851	R03942	0.98
T00851	R29384	0.98
T00851	R69095	0.98
T00851	R03102	0.98
T00851	R04771	0.98
T00851	R30850	0.98
T00851	R02595	0.98
T00851	R41589	0.98
T00851	R27625	0.98
T00851	R30860	0.98
T00851	R27896	0.98
T00851	R20554	0.98
T00851	R00618	0.98
T00851	R01617	0.98
T00851	R01169	0.98
T00851	R03523	0.98
T00851	R01906	0.98
T00857	R36425	0.98
T00857	R67726	0.98
T00857	R35607	0.98
T00857	R39565	0.98
T00857	R67724	0.98
T00857	R29761	0.98
T00857	R29762	0.98
T00857	R04657	0.98
T00857	R13140	0.98
T00857	R12979	0.98
T00857	R12981	0.98
T00857	R58059	0.98
T00857	R21192	0.98
T00857	R21193	0.98
T00857	R58060	0.98
T00857	R28628	0.98
T00857	R28629	0.98
T00857	R35606	0.98
T00857	R35555	0.98
T00857	R35556	0.98
T00857	R22642	0.98
T00857	R22643	0.98
T00857	R14700	0.98
T00857	R13192	0.98
T00857	R14696	0.98
T00857	R14699	0.98
T00857	R36426	0.98
T00857	R13210	0.98
T00857	R13198	0.98
T00857	R28631	0.98
T00857	R02257	0.98
T00857	R04645	0.98
T00862	R60964	0.98
T00862	R00706	0.98
T00862	R02258	0.98
T00874	R00994	0.98
T00874	R18595	0.98
T00874	R18596	0.98
T00874	R22370	0.98
T00874	R18534	0.98
T00874	R27449	0.98
T00874	R33530	0.98
T00874	R00693	0.98
T00874	R04425	0.98
T00874	R29004	0.98
T00874	R26159	0.98
T00874	R29834	0.98
T00874	R26570	0.98
T00874	R21764	0.98
T00874	R22099	0.98
T00874	R21154	0.98
T00874	R04378	0.98
T00874	R33501	0.98
T00874	R62262	0.98
T00874	R35059	0.98
T00874	R08471	0.98
T00874	R27441	0.98
T00874	R13379	0.98
T00874	R26939	0.98
T00874	R33797	0.98
T00874	R19758	0.98
T00874	R19759	0.98
T00874	R15910	0.98
T00874	R21370	0.98
T00874	R21375	0.98
T00874	R57290	0.98
T00874	R39522	0.98
T00874	R35075	0.98
T00874	R62820	0.98
T00874	R38960	0.98
T00874	R16616	0.98
T00874	R00642	0.98
T00874	R10015	0.98
T00874	R22693	0.98
T00874	R34934	0.98
T00874	R26399	0.98
T00874	R24703	0.98
T00874	R38721	0.98
T00874	R29727	0.98
T00874	R26920	0.98
T00874	R39481	0.98
T00874	R65696	0.98
T00874	R65699	0.98
T00874	R16688	0.98
T00874	R18512	0.98
T00874	R18593	0.98
T00874	R64894	0.98
T00874	R29730	0.98
T00874	R21564	0.98
T00874	R40401	0.98
T00874	R40406	0.98
T00874	R40409	0.98
T00874	R26197	0.98
T00874	R30416	0.98
T00874	R30424	0.98
T00874	R36428	0.98
T00874	R21308	0.98
T00874	R21319	0.98
T00874	R32058	0.98
T00874	R32059	0.98
T00874	R32061	0.98
T00874	R33713	0.98
T00874	R29858	0.98
T00874	R36025	0.98
T00874	R36030	0.98
T00874	R35617	0.98
T00874	R34924	0.98
T00874	R18807	0.98
T00874	R18808	0.98
T00874	R18830	0.98
T00874	R22198	0.98
T00874	R22266	0.98
T00874	R22267	0.98
T00874	R34874	0.98
T00874	R26440	0.98
T00874	R23759	0.98
T00874	R15440	0.98
T00874	R29718	0.98
T00874	R31489	0.98
T00874	R03990	0.98
T00874	R21548	0.98
T00874	R33221	0.98
T00874	R33218	0.98
T00874	R25621	0.98
T00874	R38396	0.98
T00874	R18594	0.98
T00874	R17126	0.98
T00874	R03005	0.98
T00874	R01768	0.98
T00874	R29012	0.98
T00874	R62821	0.98
T00874	R34257	0.98
T00874	R19438	0.98
T00874	R31640	0.98
T00874	R26755	0.98
T00874	R19145	0.98
T00874	R00643	0.98
T00874	R00913	0.98
T00874	R26024	0.98
T00874	R23901	0.98
T00874	R04419	0.98
T00874	R19176	0.98
T00874	R09913	0.98
T00874	R21610	0.98
T00874	R28123	0.98
T00874	R02259	0.98
T00874	R01589	0.98
T00878	R00336	0.98
T00878	R18595	0.98
T00878	R18596	0.98
T00878	R33530	0.98
T00878	R29004	0.98
T00878	R26159	0.98
T00878	R26570	0.98
T00878	R22523	0.98
T00878	R22099	0.98
T00878	R33501	0.98
T00878	R35059	0.98
T00878	R19758	0.98
T00878	R19759	0.98
T00878	R57290	0.98
T00878	R39522	0.98
T00878	R35075	0.98
T00878	R16616	0.98
T00878	R00642	0.98
T00878	R10015	0.98
T00878	R35471	0.98
T00878	R23849	0.98
T00878	R23902	0.98
T00878	R18512	0.98
T00878	R18593	0.98
T00878	R21564	0.98
T00878	R08092	0.98
T00878	R40401	0.98
T00878	R40406	0.98
T00878	R40413	0.98
T00878	R26197	0.98
T00878	R30424	0.98
T00878	R36428	0.98
T00878	R29858	0.98
T00878	R36025	0.98
T00878	R36030	0.98
T00878	R18807	0.98
T00878	R18829	0.98
T00878	R18830	0.98
T00878	R22198	0.98
T00878	R22266	0.98
T00878	R22267	0.98
T00878	R31489	0.98
T00878	R38748	0.98
T00878	R21548	0.98
T00878	R33221	0.98
T00878	R33218	0.98
T00878	R18594	0.98
T00878	R17126	0.98
T00878	R29012	0.98
T00878	R26755	0.98
T00878	R26822	0.98
T00878	R00643	0.98
T00878	R26024	0.98
T00878	R23901	0.98
T00878	R19176	0.98
T00878	R28123	0.98
T00880	R37226	0.98
T00885	R10027	0.98
T00885	R10030	0.98
T00885	R01187	0.98
T00885	R57206	0.98
T00885	R64938	0.98
T00885	R19363	0.98
T00885	R19174	0.98
T00885	R62279	0.98
T00885	R38699	0.98
T00885	R35811	0.98
T00885	R28382	0.98
T00885	R60841	0.98
T00885	R56156	0.98
T00885	R56164	0.98
T00885	R56166	0.98
T00885	R62776	0.98
T00885	R20826	0.98
T00885	R59168	0.98
T00885	R69724	0.98
T00885	R36268	0.98
T00885	R10003	0.98
T00885	R34964	0.98
T00885	R03524	0.98
T00891	R18697	0.98
T00891	R34470	0.98
T00891	R04237	0.98
T00891	R04238	0.98
T00891	R18693	0.98
T00891	R18695	0.98
T00891	R02175	0.98
T00892	R03086	0.98
T00899	R04849	0.98
T00899	R58960	0.98
T00899	R33938	0.98
T00899	R33946	0.98
T00899	R33947	0.98
T00899	R05048	0.98
T00899	R02313	0.98
T00899	R02314	0.98
T00899	R02315	0.98
T00899	R04700	0.98
T00899	R04733	0.98
T00899	R01615	0.98
T00899	R31231	0.98
T00899	R31233	0.98
T00899	R31234	0.98
T00899	R04858	0.98
T00899	R04859	0.98
T00899	R04861	0.98
T00899	R02262	0.98
T00900	R04924	0.98
T00900	R02307	0.98
T00900	R02308	0.98
T00900	R02309	0.98
T00900	R02310	0.98
T00900	R02311	0.98
T00900	R02312	0.98
T00900	R15141	0.98
T00900	R04858	0.98
T00900	R04859	0.98
T00900	R04860	0.98
T00900	R04861	0.98
T00900	R04862	0.98
T00900	R04863	0.98
T00900	R04864	0.98
T00900	R04865	0.98
T00900	R04866	0.98
T00900	R04867	0.98
T00900	R04868	0.98
T00900	R21055	0.98
T00900	R04925	0.98
T00900	R02262	0.98
T00902	R56979	0.98
T00902	R66046	0.98
T00902	R61800	0.98
T00902	R03105	0.98
T00902	R01087	0.98
T00902	R03104	0.98
T00902	R67979	0.98
T00902	R39637	0.98
T00902	R04604	0.98
T00908	R02390	0.98
T00908	R02391	0.98
T00910	R21569	0.98
T00910	R21572	0.98
T00910	R21575	0.98
T00910	R21566	0.98
T00910	R20986	0.98
T00910	R20989	0.98
T00910	R08882	0.98
T00910	R02265	0.98
T00912	R01088	0.98
T00915	R03174	0.98
T00915	R03175	0.98
T00915	R05991	0.98
T00915	R00029	0.98
T00915	R00031	0.98
T00915	R00034	0.98
T00915	R00035	0.98
T00915	R16077	0.98
T00915	R16078	0.98
T00915	R16079	0.98
T00915	R16080	0.98
T00915	R32641	0.98
T00915	R00603	0.98
T00915	R04957	0.98
T00915	R09521	0.98
T00915	R14870	0.98
T00915	R00466	0.98
T00915	R03113	0.98
T00915	R03177	0.98
T00915	R04951	0.98
T00915	R04952	0.98
T00915	R18414	0.98
T00915	R11726	0.98
T00915	R19074	0.98
T00915	R34700	0.98
T00915	R34703	0.98
T00915	R21131	0.98
T00915	R04984	0.98
T00915	R04838	0.98
T00915	R00472	0.98
T00915	R04776	0.98
T00915	R00848	0.98
T00915	R40093	0.98
T00915	R40094	0.98
T00915	R16833	0.98
T00915	R37056	0.98
T00915	R38725	0.98
T00915	R38729	0.98
T00915	R28654	0.98
T00915	R01833	0.98
T00915	R38999	0.98
T00915	R01149	0.98
T00915	R04848	0.98
T00915	R04916	0.98
T00915	R03321	0.98
T00915	R04906	0.98
T00915	R03590	0.98
T00915	R04142	0.98
T00915	R04143	0.98
T00915	R04696	0.98
T00915	R04697	0.98
T00915	R19075	0.98
T00929	R03274	0.98
T00929	R17169	0.98
T00929	R17184	0.98
T00929	R17189	0.98
T00929	R17174	0.98
T00929	R58176	0.98
T00929	R67430	0.98
T00929	R36496	0.98
T00929	R17185	0.98
T00929	R17171	0.98
T00929	R17175	0.98
T00929	R17176	0.98
T00929	R17182	0.98
T00929	R17173	0.98
T00929	R02235	0.98
T00939	R00699	0.98
T00939	R01057	0.98
T00941	R03117	0.98
T00942	R00362	0.98
T00953	R01008	0.98
T00953	R01011	0.98
T00962	R01087	0.98
T00962	R01079	0.98
T00962	R01939	0.98
T00963	R00797	0.98
T00963	R03424	0.98
T00965	R00527	0.98
T00965	R00003	0.98
T00966	R00003	0.98
T00968	R00343	0.98
T00968	R16162	0.98
T00968	R02126	0.98
T00968	R25014	0.98
T00968	R31372	0.98
T00968	R12540	0.98
T00968	R25010	0.98
T00968	R59341	0.98
T00968	R59342	0.98
T00968	R59343	0.98
T00968	R59344	0.98
T00968	R59347	0.98
T00968	R59348	0.98
T00968	R20975	0.98
T00968	R13381	0.98
T00968	R41356	0.98
T00968	R04356	0.98
T00968	R26041	0.98
T00968	R16776	0.98
T00968	R61834	0.98
T00968	R36325	0.98
T00968	R31350	0.98
T00968	R31351	0.98
T00968	R27588	0.98
T00968	R32731	0.98
T00968	R32733	0.98
T00968	R24882	0.98
T00968	R39945	0.98
T00968	R29836	0.98
T00968	R34433	0.98
T00968	R38316	0.98
T00968	R19543	0.98
T00968	R14781	0.98
T00968	R29660	0.98
T00968	R35571	0.98
T00968	R33868	0.98
T00968	R34122	0.98
T00968	R21486	0.98
T00968	R30422	0.98
T00968	R30423	0.98
T00968	R30425	0.98
T00968	R34843	0.98
T00968	R21507	0.98
T00968	R20819	0.98
T00968	R20821	0.98
T00968	R25046	0.98
T00968	R00777	0.98
T00968	R00779	0.98
T00968	R56813	0.98
T00968	R00963	0.98
T00968	R13230	0.98
T00968	R24961	0.98
T00968	R01358	0.98
T00976	R01431	0.98
T00976	R01140	0.98
T00976	R01141	0.98
T00977	R01431	0.98
T00978	R01431	0.98
T00978	R00853	0.98
T00979	R01432	0.98
T00980	R01432	0.98
T00981	R01432	0.98
T00984	R03490	0.98
T00997	R07253	0.98
T00997	R07254	0.98
T00997	R07255	0.98
T00997	R07256	0.98
T00997	R07257	0.98
T00997	R07258	0.98
T00997	R07259	0.98
T00997	R07260	0.98
T00997	R07261	0.98
T00997	R07262	0.98
T00997	R07263	0.98
T00997	R07264	0.98
T00997	R07265	0.98
T00997	R07266	0.98
T00997	R07267	0.98
T00997	R07268	0.98
T00997	R07269	0.98
T00997	R07270	0.98
T00997	R07271	0.98
T00997	R07272	0.98
T00997	R07273	0.98
T00997	R07274	0.98
T00997	R07275	0.98
T00997	R63411	0.98
T00997	R63506	0.98
T00997	R63438	0.98
T00997	R63466	0.98
T00997	R03578	0.98
T00997	R04588	0.98
T00997	R04593	0.98
T00999	R08619	0.98
T00999	R03576	0.98
T00999	R04297	0.98
T00999	R36630	0.98
T00999	R02248	0.98
T01000	R03576	0.98
T01000	R02248	0.98
T01001	R03576	0.98
T01001	R02248	0.98
T01002	R15188	0.98
T01002	R08563	0.98
T01002	R64130	0.98
T01002	R03576	0.98
T01002	R08268	0.98
T01002	R28283	0.98
T01002	R33556	0.98
T01002	R33870	0.98
T01002	R66396	0.98
T01002	R66398	0.98
T01002	R66399	0.98
T01002	R02248	0.98
T01005	R03583	0.98
T01005	R05148	0.98
T01005	R05149	0.98
T01005	R05150	0.98
T01005	R05151	0.98
T01005	R05152	0.98
T01005	R03586	0.98
T01005	R00197	0.98
T01005	R00198	0.98
T01005	R00199	0.98
T01005	R09149	0.98
T01005	R09235	0.98
T01005	R09469	0.98
T01005	R04530	0.98
T01005	R04804	0.98
T01005	R04805	0.98
T01005	R04806	0.98
T01005	R00244	0.98
T01005	R03585	0.98
T01005	R09465	0.98
T01005	R09387	0.98
T01005	R03584	0.98
T01005	R08511	0.98
T01005	R03589	0.98
T01005	R03587	0.98
T01005	R03588	0.98
T01006	R03583	0.98
T01006	R03586	0.98
T01006	R00244	0.98
T01006	R03585	0.98
T01006	R09176	0.98
T01006	R03584	0.98
T01006	R03589	0.98
T01006	R03587	0.98
T01006	R03588	0.98
T01009	R03606	0.98
T01009	R05493	0.98
T01009	R05494	0.98
T01009	R05495	0.98
T01009	R05496	0.98
T01009	R05497	0.98
T01009	R05498	0.98
T01009	R05499	0.98
T01009	R05500	0.98
T01009	R05501	0.98
T01009	R05502	0.98
T01009	R05503	0.98
T01009	R05504	0.98
T01009	R05505	0.98
T01009	R05506	0.98
T01009	R05507	0.98
T01009	R05508	0.98
T01009	R05509	0.98
T01009	R05510	0.98
T01009	R05511	0.98
T01009	R05512	0.98
T01009	R05513	0.98
T01009	R05514	0.98
T01009	R05515	0.98
T01009	R05516	0.98
T01009	R05517	0.98
T01009	R05518	0.98
T01009	R05519	0.98
T01009	R05520	0.98
T01009	R05521	0.98
T01009	R05522	0.98
T01009	R05523	0.98
T01009	R05524	0.98
T01009	R05525	0.98
T01009	R05526	0.98
T01009	R05527	0.98
T01009	R05528	0.98
T01009	R05529	0.98
T01009	R05530	0.98
T01009	R00248	0.98
T01009	R03607	0.98
T01009	R04540	0.98
T01012	R09147	0.98
T01021	R00567	0.98
T01022	R00568	0.98
T01029	R00682	0.98
T01029	R00683	0.98
T01030	R00810	0.98
T01037	R00926	0.98
T01038	R00996	0.98
T01038	R01002	0.98
T01038	R03170	0.98
T01042	R01925	0.98
T01042	R03331	0.98
T01042	R03624	0.98
T01042	R00754	0.98
T01042	R00756	0.98
T01042	R00773	0.98
T01042	R00762	0.98
T01042	R00763	0.98
T01042	R00764	0.98
T01042	R04287	0.98
T01042	R02181	0.98
T01042	R15803	0.98
T01042	R15806	0.98
T01042	R15816	0.98
T01042	R15817	0.98
T01042	R15818	0.98
T01042	R15819	0.98
T01042	R15820	0.98
T01042	R15797	0.98
T01042	R15740	0.98
T01042	R15766	0.98
T01043	R36632	0.98
T01043	R36633	0.98
T01043	R00762	0.98
T01043	R00763	0.98
T01043	R00764	0.98
T01043	R04287	0.98
T01043	R36895	0.98
T01043	R24469	0.98
T01043	R69528	0.98
T01043	R69540	0.98
T01043	R69541	0.98
T01043	R23120	0.98
T01047	R08071	0.98
T01047	R08072	0.98
T01047	R08073	0.98
T01047	R08074	0.98
T01047	R08075	0.98
T01047	R08076	0.98
T01047	R01159	0.98
T01047	R04825	0.98
T01067	R04441	0.98
T01067	R19163	0.98
T01067	R23967	0.98
T01067	R05004	0.98
T01067	R66451	0.98
T01067	R35403	0.98
T01067	R35404	0.98
T01067	R35405	0.98
T01067	R41873	0.98
T01067	R23963	0.98
T01067	R23964	0.98
T01067	R41295	0.98
T01067	R27442	0.98
T01067	R65870	0.98
T01067	R21196	0.98
T01067	R66170	0.98
T01067	R31620	0.98
T01067	R34822	0.98
T01067	R31156	0.98
T01067	R31157	0.98
T01067	R65873	0.98
T01067	R65874	0.98
T01067	R65875	0.98
T01067	R60225	0.98
T01067	R65876	0.98
T01067	R65877	0.98
T01067	R65958	0.98
T01067	R65961	0.98
T01067	R65962	0.98
T01067	R32326	0.98
T01067	R33575	0.98
T01067	R33576	0.98
T01067	R56401	0.98
T01067	R24708	0.98
T01067	R34436	0.98
T01067	R19162	0.98
T01067	R34785	0.98
T01067	R66686	0.98
T01067	R37197	0.98
T01067	R37200	0.98
T01067	R23683	0.98
T01067	R41164	0.98
T01067	R67254	0.98
T01067	R41165	0.98
T01067	R41166	0.98
T01067	R39198	0.98
T01067	R63243	0.98
T01067	R63245	0.98
T01067	R63246	0.98
T01067	R37602	0.98
T01067	R37603	0.98
T01067	R37604	0.98
T01067	R34819	0.98
T01067	R56001	0.98
T01067	R36169	0.98
T01067	R36171	0.98
T01067	R36173	0.98
T01067	R66168	0.98
T01067	R66169	0.98
T01067	R37991	0.98
T01067	R37992	0.98
T01067	R23517	0.98
T01067	R34464	0.98
T01067	R37606	0.98
T01067	R37608	0.98
T01067	R37232	0.98
T01067	R56440	0.98
T01067	R55944	0.98
T01067	R60222	0.98
T01067	R60223	0.98
T01067	R14793	0.98
T01067	R14794	0.98
T01067	R66166	0.98
T01067	R66167	0.98
T01067	R31623	0.98
T01067	R37205	0.98
T01067	R37206	0.98
T01067	R04644	0.98
T01069	R03629	0.98
T01070	R03629	0.98
T01071	R04608	0.98
T01071	R33645	0.98
T01077	R00635	0.98
T01081	R03632	0.98
T01082	R28133	0.98
T01082	R15741	0.98
T01088	R19483	0.98
T01088	R03641	0.98
T01088	R03642	0.98
T01088	R00930	0.98
T01103	R00815	0.98
T01104	R05086	0.98
T01104	R20254	0.98
T01104	R03666	0.98
T01104	R27923	0.98
T01104	R25597	0.98
T01104	R38446	0.98
T01104	R38448	0.98
T01104	R21123	0.98
T01104	R20733	0.98
T01104	R20735	0.98
T01104	R35210	0.98
T01104	R05076	0.98
T01104	R04656	0.98
T01104	R32968	0.98
T01104	R32967	0.98
T01104	R01464	0.98
T01104	R04658	0.98
T01104	R20376	0.98
T01104	R05017	0.98
T01104	R05018	0.98
T01104	R05019	0.98
T01105	R03673	0.98
T01113	R19160	0.98
T01113	R19164	0.98
T01113	R68512	0.98
T01113	R68513	0.98
T01113	R68514	0.98
T01113	R68515	0.98
T01113	R68516	0.98
T01113	R68517	0.98
T01113	R68518	0.98
T01113	R68519	0.98
T01113	R68520	0.98
T01113	R68521	0.98
T01113	R68522	0.98
T01113	R68523	0.98
T01113	R68524	0.98
T01113	R68525	0.98
T01113	R68526	0.98
T01113	R68527	0.98
T01113	R68528	0.98
T01113	R68529	0.98
T01113	R68530	0.98
T01113	R68531	0.98
T01113	R68532	0.98
T01113	R68533	0.98
T01113	R68534	0.98
T01113	R68535	0.98
T01113	R68536	0.98
T01113	R68537	0.98
T01113	R68538	0.98
T01113	R68539	0.98
T01113	R68540	0.98
T01113	R68541	0.98
T01113	R68542	0.98
T01113	R68543	0.98
